ts,pair,long_venue,long_symbol,long_bid,long_ask,short_venue,short_symbol,short_bid,short_ask,entry_edge_bps,position_qty,long_avg_entry,short_avg_entry
2026-05-07T15:59:34.461921Z,PLTR_ext_vs_grvt,extended,PLTR_24_5-USD,139.00000000,139.12000000,grvt,PLTR_USDT_Perp,139.23000000,139.32000000,-4.5932,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:34.461921Z,PLTR_grvt_vs_ext,grvt,PLTR_USDT_Perp,139.23000000,139.32000000,extended,PLTR_24_5-USD,139.00000000,139.12000000,-35.4687,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:34.461921Z,MSTR_ext_vs_grvt,extended,MSTR_24_5-USD,178.69000000,178.92000000,grvt,MSTR_USDT_Perp,179.76000000,179.87000000,34.4484,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:34.461921Z,MSTR_grvt_vs_ext,grvt,MSTR_USDT_Perp,179.76000000,179.87000000,extended,MSTR_24_5-USD,178.69000000,178.92000000,-78.1029,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:39.466667Z,MSFT_ext_vs_grvt,extended,MSFT_24_5-USD,425.41000000,425.67000000,grvt,MSFT_USDT_Perp,425.75000000,425.98000000,-10.6206,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:39.466667Z,MSFT_grvt_vs_ext,grvt,MSFT_USDT_Perp,425.75000000,425.98000000,extended,MSFT_24_5-USD,425.41000000,425.67000000,-25.8809,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:39.466667Z,AAPL_ext_vs_grvt,extended,AAPL_24_5-USD,288.88000000,289.07000000,grvt,AAPL_USDT_Perp,289.42000000,289.43000000,-0.3922,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:39.466667Z,AAPL_grvt_vs_ext,grvt,AAPL_USDT_Perp,289.42000000,289.43000000,extended,AAPL_24_5-USD,288.88000000,289.07000000,-31.5029,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:39.466667Z,NVDA_ext_vs_grvt,extended,NVDA_24_5-USD,212.53000000,212.80000000,grvt,NVDA_USDT_Perp,212.96000000,212.97000000,-4.9812,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:39.466667Z,NVDA_grvt_vs_ext,grvt,NVDA_USDT_Perp,212.96000000,212.97000000,extended,NVDA_24_5-USD,212.53000000,212.80000000,-33.1602,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:39.466667Z,AMZN_ext_vs_grvt,extended,AMZN_24_5-USD,273.51000000,273.64000000,grvt,AMZN_USDT_Perp,273.86000000,273.98000000,-4.4602,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:39.466667Z,AMZN_grvt_vs_ext,grvt,AMZN_USDT_Perp,273.86000000,273.98000000,extended,AMZN_24_5-USD,273.51000000,273.64000000,-29.6545,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:39.466667Z,TSLA_ext_vs_grvt,extended,TSLA_24_5-USD,407.90000000,408.20000000,grvt,TSLA_USDT_Perp,409.34000000,409.35000000,15.4275,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:39.466667Z,TSLA_grvt_vs_ext,grvt,TSLA_USDT_Perp,409.34000000,409.35000000,extended,TSLA_24_5-USD,407.90000000,408.20000000,-47.9220,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:39.466667Z,META_ext_vs_grvt,extended,META_24_5-USD,622.67000000,623.53000000,grvt,META_USDT_Perp,623.41000000,623.42000000,-14.4245,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:39.466667Z,META_grvt_vs_ext,grvt,META_USDT_Perp,623.41000000,623.42000000,extended,META_24_5-USD,622.67000000,623.53000000,-24.5304,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:39.466667Z,COIN_ext_vs_grvt,extended,COIN_24_5-USD,193.78000000,194.02000000,grvt,COIN_USDT_Perp,194.28000000,194.36000000,0.9007,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:39.466667Z,COIN_grvt_vs_ext,grvt,COIN_USDT_Perp,194.28000000,194.36000000,extended,COIN_24_5-USD,193.78000000,194.02000000,-42.3415,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:39.466667Z,PLTR_ext_vs_grvt,extended,PLTR_24_5-USD,138.90000000,139.02000000,grvt,PLTR_USDT_Perp,139.23000000,139.32000000,2.6057,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:39.466667Z,PLTR_grvt_vs_ext,grvt,PLTR_USDT_Perp,139.23000000,139.32000000,extended,PLTR_24_5-USD,138.90000000,139.02000000,-42.6464,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:39.466667Z,MSTR_ext_vs_grvt,extended,MSTR_24_5-USD,178.66000000,178.80000000,grvt,MSTR_USDT_Perp,179.76000000,179.87000000,41.1913,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:39.466667Z,MSTR_grvt_vs_ext,grvt,MSTR_USDT_Perp,179.76000000,179.87000000,extended,MSTR_24_5-USD,178.66000000,178.80000000,-79.7708,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:44.477864Z,MSFT_ext_vs_grvt,extended,MSFT_24_5-USD,425.41000000,425.67000000,grvt,MSFT_USDT_Perp,425.75000000,425.98000000,-10.6206,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:44.477864Z,MSFT_grvt_vs_ext,grvt,MSFT_USDT_Perp,425.75000000,425.98000000,extended,MSFT_24_5-USD,425.41000000,425.67000000,-25.8809,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:44.478216Z,AAPL_ext_vs_grvt,extended,AAPL_24_5-USD,288.88000000,289.07000000,grvt,AAPL_USDT_Perp,289.42000000,289.43000000,-0.3922,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:44.478216Z,AAPL_grvt_vs_ext,grvt,AAPL_USDT_Perp,289.42000000,289.43000000,extended,AAPL_24_5-USD,288.88000000,289.07000000,-31.5029,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:44.478216Z,NVDA_ext_vs_grvt,extended,NVDA_24_5-USD,212.53000000,212.79000000,grvt,NVDA_USDT_Perp,212.96000000,212.97000000,-4.5109,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:44.478216Z,NVDA_grvt_vs_ext,grvt,NVDA_USDT_Perp,212.96000000,212.97000000,extended,NVDA_24_5-USD,212.53000000,212.79000000,-33.1602,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:44.478216Z,AMZN_ext_vs_grvt,extended,AMZN_24_5-USD,273.54000000,273.64000000,grvt,AMZN_USDT_Perp,273.86000000,273.98000000,-4.4602,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:44.478216Z,AMZN_grvt_vs_ext,grvt,AMZN_USDT_Perp,273.86000000,273.98000000,extended,AMZN_24_5-USD,273.54000000,273.64000000,-28.5596,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:44.478216Z,TSLA_ext_vs_grvt,extended,TSLA_24_5-USD,407.61000000,408.14000000,grvt,TSLA_USDT_Perp,409.34000000,409.35000000,16.9017,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:44.478216Z,TSLA_grvt_vs_ext,grvt,TSLA_USDT_Perp,409.34000000,409.35000000,extended,TSLA_24_5-USD,407.61000000,408.14000000,-55.0064,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:44.478216Z,META_ext_vs_grvt,extended,META_24_5-USD,622.47000000,623.25000000,grvt,META_USDT_Perp,623.41000000,623.42000000,-9.9328,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:44.478216Z,META_grvt_vs_ext,grvt,META_USDT_Perp,623.41000000,623.42000000,extended,META_24_5-USD,622.47000000,623.25000000,-27.7385,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:44.478216Z,COIN_ext_vs_grvt,extended,COIN_24_5-USD,193.67000000,193.87000000,grvt,COIN_USDT_Perp,194.28000000,194.36000000,8.6482,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:44.478216Z,COIN_grvt_vs_ext,grvt,COIN_USDT_Perp,194.28000000,194.36000000,extended,COIN_24_5-USD,193.67000000,193.87000000,-48.0011,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:44.478216Z,PLTR_ext_vs_grvt,extended,PLTR_24_5-USD,138.78000000,138.98000000,grvt,PLTR_USDT_Perp,139.23000000,139.32000000,5.4882,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:44.478216Z,PLTR_grvt_vs_ext,grvt,PLTR_USDT_Perp,139.23000000,139.32000000,extended,PLTR_24_5-USD,138.78000000,138.98000000,-51.2597,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:44.478216Z,MSTR_ext_vs_grvt,extended,MSTR_24_5-USD,178.70000000,178.78000000,grvt,MSTR_USDT_Perp,179.76000000,179.87000000,42.3160,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:44.478216Z,MSTR_grvt_vs_ext,grvt,MSTR_USDT_Perp,179.76000000,179.87000000,extended,MSTR_24_5-USD,178.70000000,178.78000000,-77.5470,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:49.491695Z,MSFT_ext_vs_grvt,extended,MSFT_24_5-USD,425.41000000,425.67000000,grvt,MSFT_USDT_Perp,425.75000000,425.98000000,-10.6206,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:49.491695Z,MSFT_grvt_vs_ext,grvt,MSFT_USDT_Perp,425.75000000,425.98000000,extended,MSFT_24_5-USD,425.41000000,425.67000000,-25.8809,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:49.491695Z,AAPL_ext_vs_grvt,extended,AAPL_24_5-USD,288.88000000,289.07000000,grvt,AAPL_USDT_Perp,289.42000000,289.43000000,-0.3922,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:49.491695Z,AAPL_grvt_vs_ext,grvt,AAPL_USDT_Perp,289.42000000,289.43000000,extended,AAPL_24_5-USD,288.88000000,289.07000000,-31.5029,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:49.492127Z,NVDA_ext_vs_grvt,extended,NVDA_24_5-USD,212.44000000,212.69000000,grvt,NVDA_USDT_Perp,212.96000000,212.97000000,0.1945,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:49.492127Z,NVDA_grvt_vs_ext,grvt,NVDA_USDT_Perp,212.96000000,212.97000000,extended,NVDA_24_5-USD,212.44000000,212.69000000,-37.3861,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:49.492127Z,AMZN_ext_vs_grvt,extended,AMZN_24_5-USD,273.54000000,273.67000000,grvt,AMZN_USDT_Perp,273.86000000,273.98000000,-5.5573,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:49.492127Z,AMZN_grvt_vs_ext,grvt,AMZN_USDT_Perp,273.86000000,273.98000000,extended,AMZN_24_5-USD,273.54000000,273.67000000,-28.5596,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:49.492127Z,TSLA_ext_vs_grvt,extended,TSLA_24_5-USD,407.88000000,408.14000000,grvt,TSLA_USDT_Perp,409.34000000,409.35000000,16.9017,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:49.492127Z,TSLA_grvt_vs_ext,grvt,TSLA_USDT_Perp,409.34000000,409.35000000,extended,TSLA_24_5-USD,407.88000000,408.14000000,-48.4106,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:49.492127Z,META_ext_vs_grvt,extended,META_24_5-USD,622.68000000,623.53000000,grvt,META_USDT_Perp,623.41000000,623.42000000,-14.4245,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:49.492127Z,META_grvt_vs_ext,grvt,META_USDT_Perp,623.41000000,623.42000000,extended,META_24_5-USD,622.68000000,623.53000000,-24.3700,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:49.492127Z,COIN_ext_vs_grvt,extended,COIN_24_5-USD,193.70000000,193.87000000,grvt,COIN_USDT_Perp,194.28000000,194.36000000,8.6482,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:49.492127Z,COIN_grvt_vs_ext,grvt,COIN_USDT_Perp,194.28000000,194.36000000,extended,COIN_24_5-USD,193.70000000,193.87000000,-46.4576,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:49.492127Z,PLTR_ext_vs_grvt,extended,PLTR_24_5-USD,138.83000000,138.94000000,grvt,PLTR_USDT_Perp,139.23000000,139.32000000,8.3723,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:49.492127Z,PLTR_grvt_vs_ext,grvt,PLTR_USDT_Perp,139.23000000,139.32000000,extended,PLTR_24_5-USD,138.83000000,138.94000000,-47.6708,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:49.492127Z,MSTR_ext_vs_grvt,extended,MSTR_24_5-USD,178.70000000,178.78000000,grvt,MSTR_USDT_Perp,179.76000000,179.87000000,42.3160,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:49.492127Z,MSTR_grvt_vs_ext,grvt,MSTR_USDT_Perp,179.76000000,179.87000000,extended,MSTR_24_5-USD,178.70000000,178.78000000,-77.5470,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:54.498459Z,MSFT_ext_vs_grvt,extended,MSFT_24_5-USD,425.36000000,425.66000000,grvt,MSFT_USDT_Perp,425.75000000,425.98000000,-10.3856,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:54.498459Z,MSFT_grvt_vs_ext,grvt,MSFT_USDT_Perp,425.75000000,425.98000000,extended,MSFT_24_5-USD,425.36000000,425.66000000,-27.0547,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:54.498459Z,AAPL_ext_vs_grvt,extended,AAPL_24_5-USD,288.85000000,289.36000000,grvt,AAPL_USDT_Perp,289.42000000,289.43000000,-10.4265,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:54.498459Z,AAPL_grvt_vs_ext,grvt,AAPL_USDT_Perp,289.42000000,289.43000000,extended,AAPL_24_5-USD,288.85000000,289.36000000,-32.5394,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:54.498459Z,NVDA_ext_vs_grvt,extended,NVDA_24_5-USD,212.42000000,212.89000000,grvt,NVDA_USDT_Perp,212.96000000,212.97000000,-9.2119,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:54.498459Z,NVDA_grvt_vs_ext,grvt,NVDA_USDT_Perp,212.96000000,212.97000000,extended,NVDA_24_5-USD,212.42000000,212.89000000,-38.3252,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:54.498459Z,AMZN_ext_vs_grvt,extended,AMZN_24_5-USD,273.51000000,273.67000000,grvt,AMZN_USDT_Perp,273.86000000,273.98000000,-5.5573,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:54.498459Z,AMZN_grvt_vs_ext,grvt,AMZN_USDT_Perp,273.86000000,273.98000000,extended,AMZN_24_5-USD,273.51000000,273.67000000,-29.6545,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:54.498459Z,TSLA_ext_vs_grvt,extended,TSLA_24_5-USD,408.09000000,408.62000000,grvt,TSLA_USDT_Perp,409.34000000,409.35000000,5.1203,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:54.498459Z,TSLA_grvt_vs_ext,grvt,TSLA_USDT_Perp,409.34000000,409.35000000,extended,TSLA_24_5-USD,408.09000000,408.62000000,-43.2805,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:54.498459Z,META_ext_vs_grvt,extended,META_24_5-USD,622.68000000,623.53000000,grvt,META_USDT_Perp,623.41000000,623.42000000,-14.4245,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:54.498459Z,META_grvt_vs_ext,grvt,META_USDT_Perp,623.41000000,623.42000000,extended,META_24_5-USD,622.68000000,623.53000000,-24.3700,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:54.498459Z,COIN_ext_vs_grvt,extended,COIN_24_5-USD,193.82000000,194.09000000,grvt,COIN_USDT_Perp,194.28000000,194.36000000,-2.7107,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:54.498459Z,COIN_grvt_vs_ext,grvt,COIN_USDT_Perp,194.28000000,194.36000000,extended,COIN_24_5-USD,193.82000000,194.09000000,-40.2835,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:54.498459Z,PLTR_ext_vs_grvt,extended,PLTR_24_5-USD,138.89000000,139.02000000,grvt,PLTR_USDT_Perp,139.23000000,139.32000000,2.6057,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:54.499011Z,PLTR_grvt_vs_ext,grvt,PLTR_USDT_Perp,139.23000000,139.32000000,extended,PLTR_24_5-USD,138.89000000,139.02000000,-43.3642,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:54.499011Z,MSTR_ext_vs_grvt,extended,MSTR_24_5-USD,178.76000000,178.98000000,grvt,MSTR_USDT_Perp,179.76000000,179.87000000,31.0803,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:54.499011Z,MSTR_grvt_vs_ext,grvt,MSTR_USDT_Perp,179.76000000,179.87000000,extended,MSTR_24_5-USD,178.76000000,178.98000000,-74.2112,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:59.500788Z,MSFT_ext_vs_grvt,extended,MSFT_24_5-USD,425.36000000,425.66000000,grvt,MSFT_USDT_Perp,425.75000000,425.98000000,-10.3856,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:59.500788Z,MSFT_grvt_vs_ext,grvt,MSFT_USDT_Perp,425.75000000,425.98000000,extended,MSFT_24_5-USD,425.36000000,425.66000000,-27.0547,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:59.500788Z,AAPL_ext_vs_grvt,extended,AAPL_24_5-USD,288.85000000,289.36000000,grvt,AAPL_USDT_Perp,289.42000000,289.43000000,-10.4265,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:59.500788Z,AAPL_grvt_vs_ext,grvt,AAPL_USDT_Perp,289.42000000,289.43000000,extended,AAPL_24_5-USD,288.85000000,289.36000000,-32.5394,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:59.500788Z,NVDA_ext_vs_grvt,extended,NVDA_24_5-USD,212.42000000,212.87000000,grvt,NVDA_USDT_Perp,212.96000000,212.97000000,-8.2721,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:59.500788Z,NVDA_grvt_vs_ext,grvt,NVDA_USDT_Perp,212.96000000,212.97000000,extended,NVDA_24_5-USD,212.42000000,212.87000000,-38.3252,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:59.500788Z,AMZN_ext_vs_grvt,extended,AMZN_24_5-USD,273.55000000,273.71000000,grvt,AMZN_USDT_Perp,273.86000000,273.98000000,-7.0197,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:59.500788Z,AMZN_grvt_vs_ext,grvt,AMZN_USDT_Perp,273.86000000,273.98000000,extended,AMZN_24_5-USD,273.55000000,273.71000000,-28.1946,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:59.500788Z,TSLA_ext_vs_grvt,extended,TSLA_24_5-USD,407.43000000,408.62000000,grvt,TSLA_USDT_Perp,409.34000000,409.35000000,5.1203,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:59.500788Z,TSLA_grvt_vs_ext,grvt,TSLA_USDT_Perp,409.34000000,409.35000000,extended,TSLA_24_5-USD,407.43000000,408.62000000,-59.4036,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:59.500788Z,META_ext_vs_grvt,extended,META_24_5-USD,622.69000000,623.53000000,grvt,META_USDT_Perp,623.41000000,623.42000000,-14.4245,0.00000000,0.00000000,0.00000000
2026-05-07T15:59:59.500788Z,META_grvt_vs_ext,grvt,META_USDT_Perp,623.41000000,623.42000000,extended,META_24_5-USD,622.69000000,623.53000000,-24.2096,0.00000000,0.00000000,0.00000000
